Year,Ticker,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
2020,CDN,0.319363247940862,1,0,0,0.160610163900806,0.534759997332737,0.123805469679596,1.89270062343494,0.196858853170187,0.0946900278025155,5.93845172397106,1.37601440209301,4.84738194763154,0.481810985575632,28.61491800595,0.142296378338864,14.4292384725984,0.932045951717805,0.231515951636454,0.0761994910037474,0.184135428433301,4.93058305691926,0.151747574284116
2021,CDN,0.356885064242439,1,0,0,0.17508039208707,0.615761760382404,0.136039134627815,1.74714640783103,0.212738049332246,0.0692956991356426,5.90171163136505,1.48157813572379,4.62528712614703,0.514359252235167,32.8564823551614,0.146734279430043,17.4871563088512,1.18703370576359,0.220928195578971,0.0876826154836063,0.177014207676426,4.86013331571812,0.165299550816066
2017,CHP,0.124747516468498,1,0,0,0.171590152582559,0.278071763033264,0.132594794002549,1.58497106356441,0.299240359439217,0.250409189435857,6.37891230870778,0.731162760251198,2.38676209241247,1.83760890167417,32.5446060941659,0.143106592289947,10.1046269748023,0.359609425531027,0.476836599862487,0.0918985782883497,0.426580849909006,2.00121965067942,0.231235378137455
2018,CHP,0.046699553778257,1,0,0,0.0624579698768866,0.157870040875256,0.032208363277695,0.458926926946896,0.102178179136957,-0.459889661951739,6.35174587978387,0.340188022740525,1.56318768968202,0.0041758636894902,29.1273949161127,0.710341405981412,6.49255945899057,0.209056620299882,0.204018210796214,0.0827732771855308,0.388734753306092,2.05595649661891,0.0526913045554238
2019,CHP,-0.0245643499136261,1,0,1,0.109956727252414,0.22088703288177,0.0668834130084719,0.513500418749191,0.201522263976949,0.0964761390435856,6.47559186446133,0.44162632586514,0.778892501974863,0.405824531685844,37.1167014021369,0.202510982829999,2.2644787048137,0.238658721927626,0.302794655421313,0.10239999862976,0.454369333281251,1.06700291204446,0.122580010780347
2020,CHP,0.0219420163556364,1,0,0,0.119728539922072,0.232495516114734,0.0779269342443906,0.771597804859727,0.233835053892223,0.0552484262837667,6.44449997051723,0.49484714590174,1.1858886627036,0.715552082592596,50.0400617926125,0.213242779854123,11.4451324884929,0.298405789204904,0.335176073700855,0.114554745426893,0.487978650210178,0.986312297579959,0.152194697108584
2021,CHP,0.0203495398146425,1,1,0,0.107789505408337,0.231415982554287,0.0701312561287171,0.763105225056424,0.193826126394396,-0.129287975072832,6.44608741774237,0.500324773299117,1.18243896800725,0.276914606919291,58.6960265901194,0.377158081750264,11.9806648575305,0.281911585860296,0.303052776885301,0.103693786879203,0.44388557201516,1.20421865078512,0.126109365391315
2017,CIA,0.334305950264217,1,0,1,0.18478213296951,1.2458258393234,0.1379108220704,0.53487770201367,0.356517327089189,0.497246680940453,5.10753738000789,1.06810676823719,1.96062184243862,1.44245273480402,7.59945640763805,0.0626116952066818,3.85280482436293,3.40778400089831,0.110698315701413,0.289323035683207,0.481702237369003,1.92221834186297,0.266084154734401
2018,CIA,0.363363141510317,0,0,0,0.125586058708762,0.707068730618822,0.0896084506546326,0.828801506925179,0.194424140046693,-1.01959615467215,5.09346379129829,0.945825532958713,3.40219264379517,1.12031647264475,50.7937785924642,0.286928816795994,12.1369020081708,2.36159274436441,0.12673230589084,0.200796338324597,0.354061390326317,2.73115439463544,0.138725955241941
2019,CIA,0.417239689066589,1,0,1,0.0955531769920353,0.687519256830342,0.0683973802132027,0.539673007377819,0.119781724072684,0.270911611621813,5.14261102098709,0.986391793826915,3.79892960544676,1.23439200921994,31.760989966001,0.361523930631372,14.3289750213371,2.09613726998908,0.0994843119428159,0.145223989480983,0.202272485792129,3.70663889326971,0.0857402797258661
2020,CIA,0.337432322096401,0,1,0,-0.0873688136378646,0.229076258582172,-0.102566869610688,-0.546213017645835,-0.107742641698044,-0.189584940247776,5.12095428114073,,2.71545621750276,0.857300353116593,21.2402678963863,0.808871029461447,6.52760064838916,0.756753412535564,-0.447741159409133,0.164986288616525,0.189097164679498,3.30355940324604,-0.126484783556281
2021,CIA,0.287765413533835,0,1,0,-0.130938383089846,0.112130075858975,-0.135885099983733,-0.837710676420354,-0.168376168231727,-0.574342078937189,5.05104055654916,,2.37312687312687,0.375334343076279,6.55748829207684,1.50155066714749,3.83430200067062,0.367635360873946,-1.2118523861041,0.187974617677198,0.222346104766785,2.67667908992593,-0.174737245986508
2017,CIG,0.34798595370492,1,0,1,0.00216552347222786,0.0650243717947059,0.000368185226171788,0.00178760333921927,0.00667427383349855,-0.00181223014356315,4.35735992824995,0.277317887117155,0.829542134851293,0.00306634494582696,0.119544814438346,7.17193103325835,0.41688804589804,1.81449206631627,0.00566226502478513,0.523818468587487,0.675541710416648,1.72886675738825,0.00113476905350326
2018,CIG,-0.00475220092482254,0,0,0,0.0272924353760073,0.0348318180552343,0.0155963091692268,0.0347791784301044,0.0904123857496069,-0.00058129857995672,4.2540900956617,0.629794780882254,0.213080678193733,0.00193378196996379,0.0200326148491537,3.52589627868447,0.0548605657747825,1.3585693045598,0.447760411026926,0.559757773876216,0.698133887854785,1.29150120326896,0.0516663134473474
2019,CIG,0.341381867025523,0,0,1,0.00129779309276012,0.00317336515752391,-0.00107460857464058,0.000436555523524115,0.00386801545659036,-0.000670413733373024,4.2415226589158,0.094195645392251,0.84573525969271,0.00527166120214997,0.00548602006921528,153.078175692665,0.0172864388036903,0.148472211123459,-0.338633759840947,0.547556056242297,0.664480892766617,1.33924733679462,-0.00320282377806011
2020,CIG,0.0865730470384439,1,1,0,-0.219670319921607,0.032312627460441,-0.220667028143097,-0.399187353773285,-0.715831910317083,-0.000216224815962193,4.93719345856786,,0.880944092213916,0.00542829801201832,1.80600595175958,14.9332997981518,1.6758107426064,0.295952941043076,-6.8291267373181,0.574754588729696,0.693125834772716,1.4018190366463,-0.719079848183574
2021,CIG,0.0954427151074746,1,0,0,0.0298154145601721,0.0423171763744067,0.0287869515459348,0.0453229017467052,0.126211970016626,0.000630095054872331,4.97108557123029,1.46225217411184,0.901447179958382,0.0061166211748597,0.0913300907388995,13.3955516495403,0.0847308325161633,0.316206885494715,0.6802663601947,0.630929545203923,0.763767140658335,1.14436567946619,0.121858371549828
2017,CII,0.0775590354083562,0,0,1,0.142837872248108,0.132326835125223,0.104548744250422,0.417044055049157,0.369443912449729,0.0432422799830541,6.34631763778699,0.621935515121065,1.18337562226568,0.325709848455327,1.89106431455832,1.44768485907664,6.30314186201667,0.368904962615294,0.790079685284438,0.193126801778609,0.613370616121482,1.4500431862321,0.27041075668287
2018,CII,-0.0269865155899562,1,0,1,0.0476668079293142,0.12498575604446,0.0100103765693166,0.0603111067047851,0.133519138720343,-0.0567908364383799,6.35986969130063,0.209592073041526,0.756555822875906,0.074288565173757,1.97297789524795,1.48975254301714,5.35707195291385,0.500589397035383,0.08009213918549,0.244846096756982,0.642996439415681,1.09551260782384,0.0280399908419185
2019,CII,0.0168820345835816,1,0,1,0.072193067377562,0.0680311082276463,0.0400943300066217,0.0971794285253298,0.227625874657905,0.00522486983751096,6.37493938385612,0.426832161166468,0.580827660180146,0.0480871154168306,0.216914749631576,3.42359857135758,0.626512066805544,0.310703399223691,0.589352886512707,0.353996622440802,0.682843316973258,0.996088057825847,0.126418051872616
2020,CII,0.0901633114578134,0,0,1,0.0501347232640656,0.17689056880288,0.0155368635696562,0.075004955603119,0.17881683102371,-0.0090884937582211,6.33949456030211,0.227959693161333,0.756244611270705,0.0529050906135891,0.902644859539211,0.929575700789093,10.8807614769748,0.992092770769884,0.0878331935659605,0.34108392447195,0.719630848074821,1.15397094980114,0.055415738368401
2021,CII,0.0453724868786596,0,1,1,0.0382016973616129,0.0947902558537588,-0.00814873682055768,-0.0134632630245032,0.142332712573642,0.011156684532139,6.32368885706701,-0.0440677617848731,0.660530556541243,0.0752467706745605,0.457389521172064,1.56311541267435,3.04895654997343,0.303558517617075,-0.0859659755864511,0.288583634337576,0.731602829238235,1.23302107352732,-0.0303607403812415
